Cases Mean Standard_Deviation
49 0.5004178204 0.0487644578360054
49 0.4996792081 0.0500400246539181
49 0.5005019764 0.0495253186565018
49 0.4996069279 0.050090033995072
49 0.4991475273 0.0493908801073137
49 0.5001445496 0.0501830758862595
49 0.5001316784 0.0493813883748721
49 0.499290104 0.0488032852942682
49 0.4997653453 0.0495124582725791
49 0.4994574295 0.0497530092068906
49 0.4997217815 0.0498829055165979
49 0.4999851506 0.0493472034236013
49 0.4993425762 0.0499626199297737
49 0.498886149 0.0498299434986084
49 0.5000158412 0.0500894214098696
49 0.5003514831 0.0494818620456048
49 0.5004405908 0.0495870357786961
49 0.4997891074 0.0494277452293033
49 0.5004128685 0.0497097013703305
49 0.499428719 0.0501180622911762
49 0.5003811843 0.0495726961874182
49 0.500802958 0.0496340713534297
49 0.5004267305 0.0494559003489351
49 0.5000504932 0.0500378938845231
49 0.4994465357 0.0500362308145901
50 0.353399003125 0.240757440182262
50 0.49117561894 0.221920302671872
50 0.5184661715 0.175036780111053
50 0.4873457741 0.151087420862235
50 0.4784348268 0.14140955937754
50 0.4806512443 0.121838958807032
50 0.5142636742 0.113971122071551
50 0.4560402921 0.0936295787086404
50 0.4864179251 0.0985379130001926
50 0.4833024738 0.0889664003294911
50 0.4995383058 0.0955609640436961
50 0.4987124316 0.0827199777265325
50 0.4954328252 0.0772424266474914
50 0.4879383238 0.0763519120151892
50 0.5014467553 0.0708451375910263
50 0.4972671621 0.0622427238552244
50 0.5031706393 0.0624102882309135
50 0.4866592022 0.0584770368771735
50 0.4985233863 0.0516359901881657
50 0.5053119629 0.0643107488585555
50 0.4999806023 0.0685783535471409
50 0.4965313356 0.0758262136021409
50 0.5052999766 0.0718799046309261
50 0.4977213784 0.0685921647266275
50 0.4926203954 0.0620010031659909
50 0.506613422 0.0587838496023978
50 0.4993791154 0.0612574055469991
50 0.5040890585 0.059520263000177
50 0.5017144265 0.0692145613612774
50 0.5211512275 0.0593091424620058
50 0.4907064638 0.0607551656641275
50 0.5040099177 0.0562478459093277
51 0.4994532342 0.0797240473514896
51 0.5006855721 0.0550811853662495
51 0.4997636854 0.0484984745873348
51 0.4998656684 0.0453172338429207
51 0.5001975136 0.0432706020197169
51 0.5001273659 0.0408317104912197
51 0.4994403084 0.0402973804219651
51 0.4997154278 0.0373371639897899
51 0.4996208936 0.037178594823613
51 0.5001019908 0.0372708204280058
51 0.5001597038 0.0368074690574224
51 0.5001174141 0.0359078763538621
51 0.5001089574 0.0358412471921976
51 0.4998044774 0.0350855410149184
51 0.4999318417 0.0345490214118156
51 0.4998089561 0.0345006662126528
51 0.4999706502 0.0357411812731773
51 0.5000004952 0.0348216471191784
51 0.4999383132 0.0341765278809522
51 0.4997592043 0.0331731190894461
51 0.4999572133 0.0329392757289889
51 0.4996895555 0.0333817922185627
51 0.4995781113 0.0328641498903975
51 0.5003144281 0.0331408508807384
51 0.4999104477 0.0329126395104923
51 0.5001432815 0.0325028525852682
51 0.5001099507 0.0328251403801441
51 0.5000845762 0.0328891098791265
51 0.4999005003 0.0333083340364124
51 0.4996253732 0.0330288849383104
51 0.4996403001 0.0333274195223339
51 0.5000786073 0.0332730670915029
52 0.5010213929 0.0352600856971486
52 0.4988368136 0.0348985333244547
52 0.4998268643 0.0346768906008261
52 0.5006487567 0.0346533313666953
52 0.5004412964 0.0347299408296178
52 0.5009308462 0.0341990970058677
52 0.4998830842 0.0345338385533528
52 0.4994791058 0.0344140648028569
52 0.500008953 0.034203663778984
52 0.5000756255 0.0346350932048779
52 0.4995074616 0.0347519788673515
52 0.5004074649 0.0341252982341272
52 0.4999059629 0.0348526411304725
52 0.4986019873 0.0346958145380071
52 0.5006194 0.0343873951393421
52 0.5003731388 0.0341741062978048
52 0.5003681591 0.0345674676189932
52 0.5006243829 0.0347021001244909
52 0.4992696474 0.0344966934976658
52 0.5003517406 0.034324960283114
52 0.4996835747 0.0353344579766872
52 0.4993865687 0.0347695679725501
52 0.4990288582 0.0345324282413258
52 0.4999248767 0.0346747380613792
52 0.5007407948 0.0343553186573855
52 0.4998616932 0.0347658818638712
52 0.4997194017 0.0345721589495562
52 0.49966368 0.0350798871234766
52 0.5003333325 0.0345789258390795
52 0.5003308468 0.0346048467639215
52 0.4997512459 0.0350954323078363
52 0.4989646767 0.0344993629997065
53 0.5000945267 0.0353948238458478
53 0.5003293567 0.0349455509239875
53 0.4995482528 0.0354139493918942
53 0.5000079579 0.0356053938187942
53 0.5000393027 0.0351392946128926
53 0.4996547245 0.0354985073453374
53 0.5007447749 0.0351683229708653
53 0.5005442746 0.0350613955516234
53 0.4998696535 0.0353674944880476
53 0.4998875613 0.0348674266137567
53 0.5004293508 0.0352363098876853
53 0.4991363156 0.0353365177965627
53 0.4996442779 0.0349441587023126
53 0.4996796008 0.0355022306640562
53 0.500169654 0.0351327746705308
53 0.4993532374 0.0351311781006518
53 0.4993000022 0.0350736024547424
53 0.5004049827 0.0350176449481882
53 0.4995174135 0.0352273323527568
53 0.5002890524 0.0350315205867961
53 0.5002940298 0.0353770829909704
53 0.500536319 0.0350677341569929
53 0.5005786095 0.0353269251643441
53 0.4994343268 0.0351062106404544
53 0.500359208 0.0351225357831595
53 0.5002686579 0.0357282010573181
53 0.5001895545 0.035338658663719
53 0.4993204059 0.0351644343549658
53 0.4998124404 0.0350230191631872
53 0.4997885564 0.0358047864820127
53 0.5004462759 0.034797450661559
53 0.5003059758 0.0353934882390785
54 0.3596790636 0.231674270763606
54 0.4305112844 0.19731948757776
54 0.4963996673 0.178375968985525
54 0.4971730906 0.171102302102011
54 0.4708943428 0.132559531387329
54 0.4591381881 0.126907724367671
54 0.4691996489 0.122355793768998
54 0.4751514828 0.123102345109744
54 0.4789026698 0.112755575580145
54 0.4773734118 0.104865683759148
54 0.4660631188 0.0898520765993953
54 0.5203099816 0.0931113711683269
54 0.5266076538 0.0898717954114982
54 0.490030895 0.0990890743738047
54 0.530242513 0.0875503884565609
54 0.498236202 0.0904687546069382
54 0.5337890539 0.0683319989825637
54 0.4947478275 0.0882062392899307
54 0.5051890348 0.0850277812363958
54 0.4947528138 0.0758210351275021
54 0.4961395363 0.0836717778221514
54 0.4779129362 0.0731033002329089
54 0.5085305767 0.0768325279049515
54 0.5002006667 0.0740575472797481
54 0.519420615 0.075024272475653
54 0.466313934 0.0647516706653198
54 0.4783418288 0.0655133113042601
54 0.4838933426 0.0642127225476831
54 0.5051807469 0.0656139211104579
54 0.5024896879 0.0632642033818782
54 0.4825846906 0.0583306584187649
54 0.4889900136 0.0590707563269857
55 0.49873521786 0.0824242698839518
55 0.5010265808 0.0670935400217766
55 0.4993285656 0.0512396335190194
55 0.4998192698 0.0448276428155156
55 0.5005182686 0.0411806413992504
55 0.500011627 0.0398925287628019
55 0.5001910247 0.0375223919155589
55 0.4998747517 0.0363631779420481
55 0.500073758 0.0350049787092905
55 0.4998980054 0.0342066050022645
55 0.5000322263 0.0329404528767936
55 0.4997418639 0.0322530628924351
55 0.5000142864 0.032023554871654
55 0.5000897008 0.0319817983158864
55 0.5000571478 0.0324187198538846
55 0.4997318945 0.0308980674779469
55 0.5001933593 0.0313538005131127
55 0.5000910309 0.0305616222230535
55 0.4996342207 0.0299409850141934
55 0.5000867076 0.0297250851899277
55 0.4996976713 0.0291882411110291
55 0.4998106291 0.0293373202839332
55 0.4995235877 0.0282433889439389
55 0.4995445217 0.0281246693017974
55 0.4998272407 0.029345284730746
55 0.4999784037 0.0284159087903619
55 0.5001803973 0.0281405334190374
55 0.5000518243 0.0281498551257442
55 0.500299993 0.0277777447956299
55 0.5001009949 0.0284238120965694
55 0.4994501626 0.0274295135334083
55 0.4999345496 0.0281380562037187
56 0.4994950155 0.0284714329936716
56 0.4996601308 0.0284590722508312
56 0.5003451825 0.0281339727678685
56 0.4996119596 0.0282465424574309
56 0.500259466 0.0284310477839536
56 0.4997780741 0.0281455783140562
56 0.5006322275 0.0278822870337669
56 0.4991558205 0.0284701434535323
56 0.4996913606 0.028371444384194
56 0.4990338913 0.0286007001341803
56 0.4999501662 0.028202157580905
56 0.4990714291 0.0285783174927994
56 0.5002438492 0.0279260846331696
56 0.4993338824 0.0281433907467463
56 0.5001053105 0.0284483341773686
56 0.4998066462 0.0282149602369974
56 0.4995259185 0.0282044816944014
56 0.4997265745 0.0279795959960014
56 0.4997418586 0.0280074615549336
56 0.4996059832 0.027845558934411
56 0.4998335573 0.0285193195749025
56 0.5003976759 0.0279716364852832
56 0.5002049795 0.0284758740459946
56 0.4996461797 0.0285847655092591
56 0.5006348834 0.0281867170207182
56 0.5006558129 0.0285376487686463
56 0.5003760839 0.0283129455856651
56 0.5005322216 0.0281745051772714
56 0.5003581367 0.0280246109006606
56 0.498287047 0.0282229283918748
56 0.4993445203 0.0283500932638994
56 0.4999019934 0.0282868059111597
57 0.5001066438 0.0285827776589923
57 0.5000923553 0.0289006746907961
57 0.5003332231 0.0285764395944127
57 0.5003784055 0.0285209326774836
57 0.499570101 0.0286078852309837
57 0.4998245849 0.0288251709253819
57 0.4998219271 0.0289167712650397
57 0.499997675 0.0286301292763937
57 0.4998495054 0.0288029050312567
57 0.4997219293 0.0289299519885517
57 0.500103986 0.028797705946401
57 0.4997511599 0.0291491215707775
57 0.500146844 0.0288562970063304
57 0.4999890375 0.0291075152446351
57 0.4997837129 0.0289417287898945
57 0.5001405318 0.0285569340593817
57 0.4997910286 0.0290823663122211
57 0.499992026 0.0289913458719265
57 0.5001049805 0.0287703184821697
57 0.499855483 0.0288588760528336
57 0.4999265792 0.029053483452223
57 0.5001202678 0.0287622829335788
57 0.500368104 0.0283534921925243
57 0.4998564772 0.0285622123799205
57 0.4995681098 0.0289009560940924
57 0.4999930233 0.0289266709153401
57 0.4999186104 0.0289489862232954
57 0.4999305667 0.0287651320074686
57 0.5000149483 0.0288244053930077
57 0.4997996685 0.02860226870461
57 0.4998195978 0.0290676000087944
57 0.5000478412 0.0289442929204195
58 0.40648228764 0.257872801438404
58 0.451934418104 0.275088047754242
58 0.43115012332 0.263350145144651
58 0.38621172796 0.245179554761027
58 0.3594630969 0.233935798442502
58 0.36503216573 0.240197429737782
58 0.3466094695 0.224820532555578
58 0.35127131792 0.231233357385822
58 0.36876010375 0.236162141095245
58 0.36363964127 0.241603196465093
58 0.34406059845 0.224023045424961
58 0.39650049236 0.259368156251729
58 0.35647230817 0.238791803940282
58 0.45398778027 0.256665401519542
58 0.42487580186 0.193651568846223
58 0.5394950135 0.17045212482217
58 0.4899421511 0.154671314884262
58 0.4721339123 0.155724506089301
58 0.4629294272 0.119859718257495
58 0.4931703288 0.125335717514878
58 0.4961017398 0.120355659937264
58 0.4798653214 0.107240286033238
58 0.5238648457 0.104035532058121
58 0.4908211879 0.0890239929485026
58 0.5242902859 0.094599851162055
58 0.5142633462 0.101840256594125
58 0.513052625 0.0885366002310887
58 0.4786596041 0.0856585513203965
58 0.5120032509 0.0877926393045394
58 0.5253426407 0.0793615268940215
58 0.5392219536 0.0832154877003864
58 0.4713944986 0.0784006459069443
59 0.503165840024 0.082130383026692
59 0.4998773011 0.056494091523018
59 0.4998880305 0.0474883073849658
59 0.5007476291 0.0434216887903715
59 0.5005172081 0.0416337964860038
59 0.5001735627 0.038509038868405
59 0.4999725698 0.0358357612990894
59 0.4997997509 0.0343642015147511
59 0.5002473764 0.0328351206082886
59 0.4997994997 0.0320433945760151
59 0.5000102262 0.0315263949456144
59 0.5000269359 0.0298918130142706
59 0.4998369103 0.0301279123262726
59 0.4997478846 0.0304119809334465
59 0.5002882752 0.0301401064980042
59 0.5001867877 0.0306985354844188
59 0.5000049827 0.0289760485396007
59 0.499798752 0.0284536587316151
59 0.499968332 0.0281616163297281
59 0.4999029947 0.0281151788600091
59 0.4997301701 0.0280750909430675
59 0.5000399067 0.0277705504814939
59 0.500290769 0.0272089369854875
59 0.5000650884 0.026598952846393
59 0.5000915265 0.0268507077015356
59 0.50018354 0.026674988027188
59 0.4998324189 0.0262565536224965
59 0.5002202012 0.0261967448440023
59 0.4998755645 0.0253948144227359
59 0.500126682 0.0263121580117709
59 0.499856606 0.025094218446226
59 0.4999129672 0.0254346186959023
60 0.4999581047 0.0248474625058946
60 0.5005364116 0.0244774917737733
60 0.4996441417 0.0244907084326847
60 0.5002281773 0.0246304443133406
60 0.4997710688 0.0242100487335535
60 0.5004329177 0.024498584359944
60 0.4997730727 0.0243629556526959
60 0.499617206 0.0242871831728632
60 0.5001167135 0.0243113886499111
60 0.5000932653 0.0244927846724217
60 0.4998984987 0.0242346979578973
60 0.4993817911 0.0240488232887561
60 0.4995002505 0.0242239560995074
60 0.5008463818 0.0241967992174971
60 0.4993820441 0.0244098660466377
60 0.4993466335 0.0244019849243254
60 0.5000144591 0.024640199340839
60 0.5003049888 0.0247799599304254
60 0.5000925233 0.0244373970777833
60 0.5009780546 0.024554008854069
60 0.4994209448 0.024999901692199
60 0.4993730668 0.0243979854486581
60 0.4996763079 0.0245258709324908
60 0.5001625961 0.0241474119676879
60 0.5003992479 0.0242843805661416
60 0.4992211924 0.0243812940882785
60 0.4991401498 0.0242166394217003
60 0.501286781 0.0242338542045833
60 0.4996513748 0.0244981278294697
60 0.5007551094 0.024466172800309
60 0.5003810433 0.0242403796821242
60 0.4997164551 0.0244635762200691
61 0.4998947689 0.0250606533533973
61 0.5000705777 0.0249137658339514
61 0.5001057365 0.0249060533599658
61 0.4999404006 0.0248944864735868
61 0.4996483782 0.0247482230222948
61 0.499774817 0.0249469543811544
61 0.5000812965 0.0248813807524864
61 0.4998568613 0.0248622281419522
61 0.500408481 0.0251292922178715
61 0.5001054835 0.0245983794784133
61 0.5000341603 0.0251369961056234
61 0.5000411475 0.0248363272390186
61 0.4998625988 0.0250441315691689
61 0.4996847853 0.0248694922635857
61 0.5000650882 0.0248743592617798
61 0.5005019948 0.0252595025406803
61 0.500200498 0.0248852347094507
61 0.4999798002 0.0250296237069512
61 0.5000002484 0.0248433203524672
61 0.4995865324 0.024805550273876
61 0.4998349123 0.0246507063502522
61 0.5002389006 0.0249270469779399
61 0.499530429 0.0248663358693579
61 0.4998139641 0.0251928577837359
61 0.5000880356 0.0252337913591154
61 0.4999638465 0.0250878554972736
61 0.5003516176 0.0250073978665869
61 0.5004005015 0.0250479110304731
61 0.499850626 0.0251395221635254
61 0.4998501255 0.0252510155209139
61 0.5005064801 0.0253156109210786
61 0.4998952641 0.0250362986418224
62 0.40997218027 0.266783284918886
62 0.509914855041 0.27613150273077
62 0.51081089549 0.276122799062909
62 0.52404853574 0.259090594744571
62 0.533133691404 0.272019256681006
62 0.45617025306 0.193722748375917
62 0.4706455152 0.172363020315661
62 0.4780316612 0.166584102983523
62 0.4702573959 0.160766623276845
62 0.4713296743 0.150663615106663
62 0.5064871352 0.126521002946334
62 0.5191356626 0.100192825487249
62 0.4945999946 0.112445425923725
62 0.4869821652 0.115224866515893
62 0.5247851734 0.0979103374086929
62 0.50465248 0.0945631373024132
62 0.5181138796 0.0906952588672981
62 0.4965217787 0.0961657730360791
62 0.4886881075 0.094971941260306
62 0.5101356537 0.0918742877772265
62 0.4899188018 0.0873875440815943
62 0.5027544583 0.0900597615769539
62 0.4991910882 0.079015174339123
62 0.5146574405 0.0768175776664203
62 0.5210683379 0.0872007911337527
62 0.4803158219 0.0761019604464166
62 0.4996227719 0.0930334810611175
62 0.4949455395 0.0922685452773804
62 0.5035029738 0.0923215645994051
62 0.4825633489 0.0874976250631909
62 0.5195920988 0.0883671548755267
62 0.4859524612 0.0898434148468168
63 0.5010821793 0.0847857990915396
63 0.5003702966 0.0658440163264137
63 0.4996425729 0.0595704820114744
63 0.5005207931 0.0554623200724625
63 0.4997643561 0.0554365057853745
63 0.499204952 0.0526704801527938
63 0.499637624 0.0515500368919982
63 0.4996910877 0.0498054244333437
63 0.5003564375 0.0504934407501744
63 0.4998871288 0.0502635810284145
63 0.499772276 0.0499844691309096
63 0.5000653454 0.049196137536605
63 0.4997099008 0.0496863047648512
63 0.5000772279 0.0485566532558217
63 0.4998148504 0.0479756389440206
63 0.500045544 0.0492246467280448
63 0.5000960378 0.0496734416875324
63 0.4993732683 0.047079508123546
63 0.5000405957 0.0471805957730526
63 0.4998663357 0.047757062804785
63 0.5005554465 0.0476230640678785
63 0.4998306922 0.0467173531715871
63 0.500139603 0.0462856716774258
63 0.4998762359 0.046143587211368
63 0.4993910909 0.0462500931768783
63 0.5006277253 0.0455727083485331
63 0.4995881192 0.0460900421901597
63 0.5000970293 0.0443064409645317
63 0.4998851496 0.0443134797787178
63 0.5009079221 0.0444452820441971
63 0.5000405951 0.0437126325482164
63 0.5005653447 0.045143399849578
64 0.4999980165 0.0498014606603864
64 0.5017831557 0.0489313868787126
64 0.5010188051 0.0492834033273704
64 0.499089113 0.0494122639335128
64 0.50021485 0.0494501380893179
64 0.5011564242 0.0488830677289091
64 0.499629707 0.0494381127425563
64 0.4995792136 0.0494864689351498
64 0.5012158342 0.0492038769760886
64 0.5013128582 0.0486432758467993
64 0.4984940691 0.0491523864123069
64 0.4987415919 0.0490649255785654
64 0.5012900881 0.0490900727941305
64 0.500952466 0.0491835740929296
64 0.5012395934 0.0490841833143717
64 0.4998336623 0.0492677894949066
64 0.4992980268 0.0491963541810849
64 0.5006405878 0.0492961327339756
64 0.4993801982 0.0489184776514528
64 0.5002871269 0.0494299406579792
64 0.499346538 0.0494181223576401
64 0.500493062 0.0492002848273103
64 0.5010247413 0.0486852517564615
64 0.5006712841 0.0484105229474769
64 0.4993940643 0.0488205531816863
64 0.500663358 0.0494850011552144
64 0.5011692983 0.0489945462188276
64 0.5011851398 0.049450677914444
64 0.500758409 0.0486820738406188
64 0.5024504787 0.0493604595586784
64 0.5010980091 0.0495435992658894
64 0.4999138637 0.049314735309903
65 0.5003158347 0.0499741857893584
65 0.5005920753 0.0505568147549511
65 0.5004485139 0.0505458812334375
65 0.4998574201 0.0491947803900737
65 0.5007168235 0.0498207100617871
65 0.5005633636 0.050061192807828
65 0.4999910921 0.0504235890615295
65 0.4996455503 0.0497637691487879
65 0.5003772243 0.0495325636960154
65 0.4998564356 0.0498274315760746
65 0.5008118769 0.0496905806810545
65 0.5004356367 0.0499687744142716
65 0.4998594058 0.0496905073834121
65 0.4994316857 0.049557651924783
65 0.5007168267 0.0492007250144351
65 0.5000405878 0.0506429960413767
65 0.4993386237 0.050219742283363
65 0.4995158469 0.04970077429027
65 0.5000633647 0.0499262722483639
65 0.4988287248 0.0495802982722103
65 0.5005900937 0.0497999349167516
65 0.5007772229 0.0498152793130132
65 0.4998643607 0.0498390611941684
65 0.5001881145 0.0499854188677391
65 0.5001782196 0.0497101118924974
65 0.4996049568 0.0500104913197875
65 0.5006940536 0.0494163783248044
65 0.4988524864 0.0496484343055339
65 0.5008079151 0.0495422539378137
65 0.5003910854 0.0497656597074903
65 0.5005574205 0.0499565726328318
65 0.5003613843 0.0503181645001433
66 0.44289552563 0.283857553613485
66 0.529832874666 0.286128135139272
66 0.4281512393 0.187353526239199
66 0.4970726371 0.172591741318464
66 0.4716303447 0.140887317850286
66 0.4888029832 0.123085318971453
66 0.4667736247 0.104647857489181
66 0.4905358229 0.111732649773581
66 0.487194527 0.104561724453056
66 0.5124268571 0.103758195661898
66 0.5010975243 0.0925095710487394
66 0.5357532385 0.0849520660712169
66 0.4683457584 0.0790970691866609
66 0.4828134199 0.0757181658134361
66 0.4891945287 0.0793812498668093
66 0.5172945302 0.0820352179946103
66 0.4979925449 0.0868866098335205
66 0.4881900481 0.0801215087626564
66 0.4888616784 0.0827049343591149
66 0.515531335 0.0808901846311847
66 0.4832383184 0.072128039849722
66 0.5005532099 0.0706607491172633
66 0.5043776063 0.0721259796323245
66 0.4849746035 0.0715498828964181
66 0.5005079423 0.0640244278224473
66 0.5129955532 0.0635057233579029
66 0.4985452893 0.0721583168542139
66 0.5032865631 0.0537252910130533
66 0.5152965204 0.0668989642449335
66 0.4949741117 0.0694518812715929
66 0.4952184067 0.070658868822395
66 0.5014318399 0.0634791139762756
67 0.4975457725 0.0898253074315455
67 0.5010935316 0.0717623303683555
67 0.4997791029 0.0607341023789081
67 0.4999223885 0.0533579883578432
67 0.5001796029 0.047958756988817
67 0.4998199007 0.0459925586135869
67 0.4999084562 0.0436976238495057
67 0.5003477627 0.0438490822300083
67 0.5002641805 0.0418920491968573
67 0.4999885537 0.0417564563038223
67 0.4999771159 0.0414042482838472
67 0.5003034794 0.0402986445848854
67 0.4999054744 0.0392523373161194
67 0.499898508 0.0397087138525679
67 0.5004676631 0.037977967856633
67 0.5002422885 0.0362591887254827
67 0.5003422876 0.0365711525133499
67 0.4999059656 0.0365942157157467
67 0.4995069704 0.0368678800540374
67 0.5001497513 0.0360799653226194
67 0.4999208933 0.0367563832029422
67 0.5001218903 0.0359906305676259
67 0.4999462643 0.0364764071841314
67 0.4997855753 0.0358494037537234
67 0.5002621899 0.0359616686746322
67 0.5003089533 0.036180972868328
67 0.500100495 0.0355697767117325
67 0.5003363169 0.0345296077191879
67 0.5001721409 0.0343237409374334
67 0.5000393054 0.0347387772877756
67 0.500102981 0.0341012325359405
67 0.4999990075 0.0334991591305586
68 0.5001865669 0.0349432089291518
68 0.500061691 0.03486890743503
68 0.500252736 0.0344844722854705
68 0.4998159172 0.034435488306624
68 0.4990019893 0.0346136392634189
68 0.4997034815 0.0346544876079476
68 0.5005532298 0.0348143354169952
68 0.4992557217 0.0345357695594112
68 0.5002895525 0.0349742982321923
68 0.4993407923 0.0350432521224999
68 0.5004985081 0.0350550906280847
68 0.5004621886 0.0346477460302042
68 0.4997139332 0.0347318519369186
68 0.4991263658 0.0347968835861679
68 0.500370149 0.0347897337124615
68 0.4998721419 0.0350401741614777
68 0.5007283616 0.0341540358594705
68 0.500109445 0.0346289245068169
68 0.498992538 0.034723548084738
68 0.5006298537 0.0346533901338884
68 0.5000661722 0.0346369700139652
68 0.5001462693 0.0347911880582602
68 0.4985616929 0.0347386710749331
68 0.5002552288 0.0347270312907377
68 0.500357715 0.0348615110752276
68 0.5004791043 0.0347244496204211
68 0.5008114478 0.0346726063009149
68 0.4993497553 0.0346402195791925
68 0.4991059698 0.0349868566746669
68 0.4982218886 0.0345829874105262
68 0.4998462676 0.0348422037706565
68 0.5010467711 0.0349422617818788
69 0.4995731383 0.0352503915281925
69 0.4999970147 0.0356222806581332
69 0.5000671639 0.0353580818580774
69 0.5004134316 0.0351237823531664
69 0.4999019889 0.0351837412223802
69 0.5000358216 0.0351856893298133
69 0.4997213942 0.0347506494202039
69 0.5000855676 0.0350846409972629
69 0.5002129374 0.0346920120909407
69 0.5005686573 0.0349461572781516
69 0.5002233782 0.0356144941254392
69 0.5001532317 0.0353815345943706
69 0.4994945274 0.0355306062442883
69 0.499616914 0.0352995193172174
69 0.5000054724 0.0351479135571798
69 0.4995920412 0.0355581149453363
69 0.5002273608 0.0353946439423369
69 0.5000044765 0.0347643685716031
69 0.5000198966 0.0348918768584348
69 0.5001427872 0.0349973492516531
69 0.4998875609 0.034770523315729
69 0.4991074615 0.0351357271287731
69 0.4998701503 0.0355321541802179
69 0.5000348251 0.0352339205420854
69 0.5004786088 0.0351972930325706
69 0.4995975077 0.0354804650399891
69 0.5008248764 0.0353663745989853
69 0.4999527362 0.0354563391378794
69 0.5000756217 0.0355901567927825
69 0.4994716421 0.0350547185216894
69 0.4998104474 0.0352430554145001
69 0.4999562212 0.0353030426186934
70 0.37418337292 0.233423615583019
70 0.4757249174 0.206599276633583
70 0.4651970064 0.16636465005497
70 0.5506508381 0.155707844753458
70 0.4968119669 0.151262228574848
70 0.5448043291 0.151205107571047
70 0.4792501679 0.1521748685407
70 0.4959421906 0.136521756093963
70 0.5613980522 0.104528704437532
70 0.4890086191 0.116094479333366
70 0.5012285592 0.111212670003618
70 0.5051531579 0.110579420381369
70 0.4904853781 0.101220183284863
70 0.4796936645 0.103033799585887
70 0.4992621334 0.0977249727568928
70 0.5036797449 0.0964461048741709
70 0.478187679 0.0795700916002733
70 0.5056056521 0.088754721831746
70 0.4736225734 0.0706919707723174
70 0.4983551304 0.0840170269664955
70 0.4886684354 0.080262113983328
70 0.4743043115 0.0801455624100341
70 0.5070850613 0.0827947237250757
70 0.4959132847 0.0803568337935659
70 0.5107877157 0.0774724821136264
70 0.4997461694 0.0721418153804002
70 0.4811188948 0.056343314615895
70 0.4839544518 0.0666031711426829
70 0.4860411815 0.0609486063423805
70 0.4958073177 0.0642352945421087
70 0.5161232748 0.0671448553249014
70 0.4839139311 0.0594888528021925
71 0.501629236726 0.0888126682590948
71 0.4981298971 0.0611213573444657
71 0.499903986 0.0564278306175031
71 0.5005571423 0.050826614595548
71 0.5000252485 0.0473474877530751
71 0.499829235 0.043770458059516
71 0.5004870471 0.0417844047245249
71 0.5001853871 0.0390203163681793
71 0.5001637853 0.039828105829193
71 0.500082059 0.0377246757474407
71 0.4998594647 0.0372452048839315
71 0.4998142872 0.0352800112199541
71 0.5000229185 0.0330924472792804
71 0.5002591371 0.033558057961326
71 0.499850165 0.0338276947201784
71 0.5000292381 0.0336631282016606
71 0.5001033246 0.0332453094040885
71 0.5003076377 0.0328537334575029
71 0.499932558 0.0330647551133334
71 0.5000212612 0.0321513854844302
71 0.4996269096 0.0317429462988205
71 0.5000784072 0.0304362144368762
71 0.5005471788 0.0308481898728414
71 0.5002265784 0.0306583559005911
71 0.4996368748 0.0306448720145835
71 0.5001315672 0.0302716840734794
71 0.5005730905 0.0304390046694079
71 0.499791361 0.030912133094423
71 0.500052491 0.0300303334535208
71 0.4995405246 0.0302883251779197
71 0.500054814 0.0303306530684151
71 0.499783387 0.0292284928909497
72 0.5001485093 0.0293101183225302
72 0.5000069779 0.028521239801944
72 0.5002754081 0.028500120919961
72 0.4998079759 0.0284954189389307
72 0.4995847197 0.0284435274138301
72 0.5003435243 0.0284581013127307
72 0.4997578089 0.0284066927289602
72 0.4989438565 0.0283840819684595
72 0.5007036528 0.0279131842753544
72 0.4998667809 0.0281103460111323
72 0.4991365445 0.0281594809991668
72 0.5007033164 0.0280978172239512
72 0.4999637846 0.0283834849555692
72 0.5001355491 0.0284593837001269
72 0.4998754127 0.0283645214720787
72 0.5005255836 0.0283895704157046
72 0.5004823941 0.0288775331864597
72 0.5001950201 0.0284649352099728
72 0.4998504975 0.0283371487633812
72 0.4999122951 0.0282449235897298
72 0.4991139479 0.0281162526129405
72 0.5004116292 0.0281176636062703
72 0.4999495048 0.0280662862591689
72 0.5009039871 0.0281913185784144
72 0.5004671038 0.0281177305125955
72 0.499457809 0.0282681948249616
72 0.4996365468 0.0279775899691281
72 0.4989465124 0.0284842593197321
72 0.5005169359 0.0284985414110661
72 0.4999418583 0.0282355527351112
72 0.5003235894 0.0282143158254344
72 0.5000574727 0.0285376583521437
73 0.4998119552 0.0286829424609892
73 0.4999491711 0.028599111994849
73 0.4998308902 0.028675246115068
73 0.4998674371 0.0288937141032598
73 0.5004584709 0.0289463378264351
73 0.5001701019 0.0284652105179024
73 0.5000252488 0.0289694801155201
73 0.5001940179 0.0287036752638045
73 0.500273093 0.028420008332967
73 0.5006475071 0.0289450158606532
73 0.4999255811 0.0287727182200188
73 0.5002767445 0.0287989754647036
73 0.4997624597 0.0289964686714282
73 0.5006518295 0.0289064896038546
73 0.4998923577 0.028657249969394
73 0.4995299023 0.0287334194197334
73 0.4994827263 0.0290151685554714
73 0.4998857164 0.0289600018067582
73 0.499973088 0.0287805856167678
73 0.5000275704 0.0288703796941781
73 0.4997694362 0.0286842436913777
73 0.4999787402 0.0287151664404522
73 0.499754155 0.0289612033739667
73 0.499944519 0.0289855877074989
73 0.4997617959 0.0287773529739666
73 0.5001255808 0.0287097438852398
73 0.4997661165 0.0287084188083944
73 0.5000461803 0.0286801701536688
